ids,indices,split,max_lat,max_lon,min_lat,min_lon
1223,11111435,train,49.51758194,0.896833062,49.5045166,0.876710773
1224,9239684,train,47.95850754,3.398910522,47.94503021,3.3787884710000005
1225,8012794,train,49.50731659,0.385961175,49.49424744,0.365838885
1226,682720,train,44.92082214,-0.287505805,44.90657043,-0.307628065
1227,11278722,train,43.78353882,5.602567672999999,43.76900864,5.582445621000001
1228,3682589,train,48.04524231,-1.126981497,48.03178787,-1.147103667
1229,2676323,train,48.99336243,0.711061478,48.98015594,0.690939188
1230,5392421,train,48.64657974,-0.972471237,48.63328552,-0.9925934670000001
1231,6854272,train,45.38713455,3.1318414210000003,45.3730011,3.111719131
1232,1950801,train,48.46850967,-2.608393192,48.45516586,-2.628515482
1233,9859135,train,47.33078766,6.611915112,47.3171463,6.591792582999999
1234,2907853,train,48.07256317,-4.066359043,48.05911255,-4.086481094
1235,8972446,train,46.7158432,0.15931621199999998,46.70204544,0.13919395199999998
1236,3043,train,45.89985275,5.026208878,45.885849,5.006086348999999
1237,8111708,train,48.94105148,1.794339895,48.92783356,1.774217606
1238,7308454,train,48.42542648,7.5541577339999995,48.41207504,7.534035683
1239,6516232,train,48.83721542,-0.036157191,48.82396698,-0.056279454000000007
1240,3688239,train,47.77053833,-1.963851929,47.75701141,-1.9839742180000002
1241,4268738,train,48.05106735,0.831256032,48.03761673,0.8111338020000001
1242,4020842,train,45.34503555,4.879603863,45.33089066,4.859481335
1243,10729180,train,49.38127518,6.437282562,49.36817169,6.417160034
1244,1579266,train,45.44249725,-0.372845769,45.42837906,-0.392968029
1245,8650882,train,43.60361862,5.854545116000001,43.58904648,5.834423065
1246,779314,train,42.9118576,2.120248556,42.89711761,2.100126505
1247,2977019,train,42.31847,9.046349525,42.30359268,9.026226997
1248,1311156,train,45.50429535,0.421444625,45.49019241,0.401322365
1249,4262144,train,47.51797867,1.300086737,47.5043869,1.2799645659999999
1250,1574111,train,45.93403625,-0.813199937,45.92004013,-0.8333221670000001
1251,10712365,train,48.03581238,-2.431245327,48.02235794,-2.451367617
1252,2010252,train,48.65417862,-2.336024046,48.6408844,-2.356146336
1253,3211648,train,43.36787415,0.44255501,43.35324478,0.42243275
1254,5097497,train,44.29112244,3.9322404860000004,44.27671814,3.912118196
1255,5310760,train,47.20478821,-0.47462487200000003,47.19111633,-0.49474713200000003
1256,3117760,train,43.73539734,1.48540926,43.72085571,1.46528697
1257,5535727,train,48.79563141,-1.473012447,48.78237152,-1.4931347369999999
1258,8283193,train,49.53559875,2.659866571,49.52254105,2.6397442819999997
1259,1734429,train,45.20463562,1.936094046,45.19045639,1.915971756
1260,8075858,train,48.32793045,2.625550985,48.31454849,2.605428696
1261,614451,train,42.93198395,0.978040755,42.91725159,0.957918525
1262,5552178,train,48.64966583,3.58540082,48.63637161,3.56527853
1263,1149907,train,49.25209427,-0.149883911,49.23895645,-0.170006171
1264,9465046,train,43.91640472,6.611106396,43.90190887,6.590984344
1265,1193176,train,45.28331757,2.661034346,45.26915741,2.640912294
1266,1775911,train,45.34775162,1.736488342,45.33360672,1.7163660530000002
1267,7907918,train,45.84043121,6.081280231,45.8264122,6.061157702999999
1268,3834827,train,46.40911865,1.668216348,46.3952446,1.648094177
1269,9599287,train,44.20341492,2.914449215,44.18898773,2.894326925
1270,1320480,train,45.87965775,0.431236237,45.86564636,0.411113977
1271,11119379,train,48.4355011,-0.964835525,48.42214966,-0.984957814
1272,7143237,train,43.46203613,0.017472232,43.44742966,-0.00265003
1273,7385261,train,47.87506485,7.13356638,47.86156464,7.113444328
1274,4278408,train,47.81417084,0.896204233,47.80065536,0.8760820029999999
1275,9899353,train,44.40777588,4.677482605,44.3934021,4.657360553999999
1276,2250002,train,46.19053268,1.443547726,46.17660141,1.423425436
1277,6540415,train,48.28251648,0.589160085,48.26912689,0.569037795
1278,7722430,train,46.56658936,4.299471855,46.55275345,4.279349327
1279,1665284,train,47.25181961,2.681965113,47.23815918,2.661842823
1280,4518426,train,44.94606781,3.5734531880000002,44.93182373,3.553331137
1281,3168368,train,43.1391449,0.53256619,43.12445831,0.51244396
1282,9512836,train,43.19935608,1.636146545,43.18468475,1.616024256
1283,1520044,train,45.64740753,-0.5216966270000001,45.63333893,-0.541818857
1284,11031086,train,47.34204865,5.766869545,47.328411100000004,5.746747494
1285,10629385,train,47.90699005,-1.074429989,47.89349747,-1.094552279
1286,10909585,train,45.44691086,3.0180249210000003,45.43279266,2.9979026319999997
1287,11022744,train,45.80142975,4.612534523,45.78739929,4.5924124719999995
1288,5211875,train,47.18458176,-0.366288066,47.17090607,-0.386410326
1289,10464952,train,44.22163391,0.905277252,44.20721436,0.885154963
1290,1315350,train,45.66530228,-0.077749185,45.65123749,-0.09787145300000001
1291,4960077,train,44.61187744,2.114858866,44.59754944,2.094736576
1292,7848282,train,45.88634872,5.863169192999999,45.87233734,5.843046665
1293,4329360,train,47.38883972,1.325149775,47.37521362,1.305027485
1294,10695257,train,47.97408676,-2.465561152,47.96061325,-2.4856832030000002
1295,7331225,train,48.67120743,7.492803097,48.65791702,7.4726805689999996
1296,6211552,train,48.81113052,7.219984531000001,48.79787827,7.19986248
1297,4625485,train,47.19606018,-1.310147882,47.18238449,-1.330270171
1298,3176759,train,43.01184464,0.853893578,42.99713135,0.833771348
1299,7587802,train,47.8862114,6.025854111,47.872715,6.005731582999999
1300,11174214,train,46.89569092,-0.696508765,46.88193893,-0.716630995
1301,5488717,train,48.79711151,-1.10128963,48.78385162,-1.12141192
1302,1059207,train,44.16399002,2.263170719,44.14955139,2.243048429
1303,7511555,train,46.02798462,4.637238026,46.01401138,4.617115974
1304,4447424,train,45.3120079,3.411127806,45.29785538,3.3910055160000003
1305,2064117,train,48.62158966,-2.330095053,48.608284000000005,-2.350217342
1306,6918747,train,43.40906906,-1.123837352,43.39444733,-1.143959641
1307,6882058,train,46.16739273,2.8184192180000003,46.15345764,2.798296928
1308,2241080,train,45.87709045,2.428101301,45.86308289,2.4079790119999998
1309,10023794,train,43.84434128,4.653138638,43.82982635,4.633016109
1310,6160348,train,49.23221207,6.640032291,49.21907043,6.619909763
1311,5053516,train,44.09247971,0.355238765,44.07802582,0.33511650600000004
1312,1437971,train,45.67697906,-0.369881332,45.66291809,-0.390003592
1313,1728649,train,45.39867783,1.946244955,45.38454819,1.926122665
1314,8073436,train,48.53124619,3.056921959,48.51792145,3.0367996689999996
1315,7499636,train,45.90485382,4.409695148,45.89085007,4.38957262
1316,1013078,train,44.17578125,3.3069231510000003,44.16134644,3.286800861
1317,2518793,train,44.71940231,5.029801846,44.70510483,5.009679794
1318,8442477,train,43.82638931,2.060061455,43.81187057,2.039939165
1319,1479315,train,46.21061707,-0.935640275,46.19668961,-0.955762565
1320,3859959,train,46.60326004,2.026195049,46.58943558,2.00607276
1321,6748663,train,50.53126526,2.095634699,50.51847076,2.075512648
1322,930328,train,44.00208664,3.256976843,43.98760986,3.236854553
1323,7737169,train,48.26254654,0.374013573,48.24914932,0.353891313
1324,3031604,train,44.18434906,4.583788395,44.16991806,4.563666344
1325,680769,train,48.05761337,4.236589432,48.04416275,4.216467381
1326,5486797,train,49.09493256,-1.439595103,49.08175659,-1.459717393
1327,1372101,train,46.383098600000004,0.479475796,46.36921692,0.45935350700000005
1328,2989008,train,44.08196259,4.331182003,44.067508700000005,4.311059952
1329,7769272,train,47.672576899999996,-0.068945698,47.65902328,-0.089067958
1330,3635914,train,47.73997879,-1.957923055,47.72644424,-1.978045344
1331,6796370,train,45.43915939,3.698768377,45.42503738,3.6786460880000003
1332,1192612,train,44.93735504,2.910766125,44.92311096,2.890643835
1333,556388,train,49.30430984,4.879783154,49.29118729,4.859661102
1334,10615183,train,47.97468948,5.627002238999999,47.96121597,5.606879711
1335,7759923,train,48.19055557,0.540920556,48.17713928,0.520798266
1336,2698240,train,48.49708939,1.49277544,48.4837532,1.472653151
1337,7550140,train,47.37004089,5.72824192,47.35641098,5.708119869
1338,2255407,train,46.36704636,1.807994246,46.35316086,1.787871957
1339,426584,train,44.60650635,6.181801319,44.59217834,6.161679267999999
1340,3088589,train,43.52876663,1.400249004,43.51417542,1.380126715
1341,6275701,train,47.07445145,3.941852331,47.06074524,3.921730042
1342,6455165,train,49.56415939,2.658519268,49.5511055,2.6383969780000003
1343,8928890,train,46.47430038,0.263969958,46.46044159,0.243847683
1344,246464,train,46.32810593,2.727330208,46.31420898,2.707207918
1345,4590834,train,45.09535217,3.895050049,45.08114243,3.874927998
1346,7905505,train,45.88909912,6.007169247,45.87509155,5.987046718999999
1347,8707043,train,43.71773911,5.55666399,43.70319366,5.536541462000001
1348,3329594,train,44.00118256,0.760648489,43.98670578,0.740526199
1349,616478,train,43.04724121,1.079550385,43.03253174,1.059428096
1350,3822387,train,47.04103851,1.7722413540000002,47.02732468,1.7521190640000002
1351,4548468,train,45.26934814,3.379686594,45.25518417,3.3595643039999996
1352,9230308,train,47.67874527,3.597348452,47.66519547,3.577226162
1353,8888840,train,46.6488533,0.368623674,46.63503647,0.348501414
1354,8279035,train,49.9214592,2.387138128,49.90850067,2.367015839
1355,711438,train,48.21276855,3.62286067,48.19935608,3.60273838
1356,1156917,train,48.84608078,-0.354789615,48.83283997,-0.374911875
1357,8247102,train,46.28143692,-0.649616718,46.26752853,-0.669738948
1358,2254478,train,46.17280579,2.314194918,46.15887070000001,2.2940726280000003
1359,10017570,train,43.86273575,4.568068027,43.84822845,4.547945499
1360,559833,train,49.81150055,4.440956593,49.79851532,4.420834064
1361,1580044,train,45.84368515,-0.25651392300000003,45.82966614,-0.276636183
1362,201542,train,46.11592102,3.630136967,46.10197067,3.6100146769999997
1363,2186174,train,46.22851563,2.386958361,46.21459579,2.366836309
1364,4896929,train,44.66333389,1.548291326,44.64902115,1.528169036
1365,713771,train,47.97162247,4.044080734,47.95814896,4.0239582060000005
1366,11395896,train,47.938953399999995,3.2247273919999997,47.92547226,3.204605103
1367,3343042,train,43.40841675,0.45495176299999995,43.39379501,0.43482950299999995
1368,7261653,train,48.75762558,7.721244335,48.74435806,7.701122283999999
1369,2237096,train,46.2560997,1.76002419,46.2421875,1.7399019
1370,7506374,train,45.7281723,4.9617094989999995,45.71412277,4.941587448
1371,5035571,train,44.59895706,0.448124588,44.58462906,0.428002328
1372,505141,train,44.80143356,4.682962418,44.78715134,4.662840366
1373,10944249,train,43.22639465,-0.552149475,43.21173096,-0.572271764
1374,8732751,train,46.47912598,-1.445613861,46.46526718,-1.465736151
1375,7477970,train,46.17007065,4.577680111,46.15613174,4.557557583
1376,7915445,train,46.06745148,6.223034382000001,46.05348969,6.202911854
1377,9451527,train,46.73406982,2.9735584260000003,46.72027588,2.953436136
1378,8819556,train,47.22919464,-1.758227587,47.21552658,-1.7783498759999998
1379,3413682,train,44.60695267,-0.237469643,44.59262466,-0.257591903
1380,2723561,train,48.32786942,1.104882836,48.31448746,1.084760666
1381,3113244,train,43.37668991,1.149888515,43.36206436,1.1297662259999999
1382,4541921,train,45.20349503,3.372140884,45.1893158,3.352018595
1383,7838280,train,45.52733231,6.097808838,45.513237,6.077686787
1384,8156326,train,46.31768417,-0.19821326399999997,46.30378342,-0.21833552399999998
1385,8644743,train,43.57544708,6.0743632320000005,43.56086731,6.054240704
1386,7591988,train,47.71043015,5.716653824,47.69688797,5.696531772999999
1387,9920886,train,48.26457977,1.401057482,48.25118256,1.380935192
1388,2684789,train,48.50982666,1.724091649,48.49649429,1.703969359
1389,10311731,train,48.00516891,1.448578358,47.99170685,1.428456068
1390,11124184,train,49.6625824,1.404650688,49.64955521,1.3845283990000001
1391,6294880,train,47.27005005,3.871873617,47.25639343,3.851751328
1392,6374590,train,50.76565552,2.670287132,50.75292587,2.650164843
1393,6636469,train,50.15610886,2.907891512,50.14321518,2.8877692219999997
1394,8660278,train,44.33547211,4.914458275,44.32107925,4.894336224
1395,5146362,train,44.59045029,3.696342707,44.57611847,3.676220655
1396,2428535,train,47.45332718,6.382125854,47.43972015,6.3620038029999995
1397,1918253,train,48.55010223,-3.015509605,48.53678131,-3.035631895
1398,4012077,train,45.61511993,5.316274643,45.601043700000005,5.296152591999999
1399,3099166,train,43.04586029,0.621589243,43.03115463,0.6014670129999999
1400,7735216,train,46.18251038,4.743957996000001,46.16857529,4.723835945
1401,5827899,train,48.41064072,-0.140541419,48.39728165,-0.160663694
1402,6427653,train,49.5264473,2.11602664,49.51338196,2.09590435
1403,1751356,train,45.06883621,1.758407235,45.05462265,1.738284945
1404,5303276,train,47.35306549,-0.365928739,47.33943176,-0.386050999
1405,6660059,train,50.6385498,1.708999872,50.62578964,1.6888777019999999
1406,7939176,train,46.33306503,6.433060169,46.31917191,6.412938118
1407,7563014,train,47.72662735,5.9043121339999995,47.71308899,5.8841896060000005
1408,9404616,train,45.91441727,5.411945342999999,45.90041351,5.391823292000001
1409,1249116,train,45.24664688,2.6199815269999998,45.232479100000006,2.599859238
1410,4883169,train,44.83641434,1.786524534,44.82214355,1.766402245
1411,5985693,train,48.14286041,-2.8064715860000002,48.12943268,-2.8265938760000004
1412,1776275,train,45.29798126,1.664533257,45.28382492,1.644411087
1413,4506269,train,45.25866318,4.050997734,45.24449539,4.030875206
1414,4577384,train,44.99487686,3.721585512,44.98064423,3.701463223
1415,11116737,train,49.72145081,1.010559797,49.70843887,0.990437508
1416,6675065,train,50.75326538,2.233256817,50.74053574,2.213134527
1417,8105540,train,48.94276428,3.092315674,48.92954254,3.0721933839999997
1418,10447777,train,44.95198059,1.6826792959999999,44.93774033,1.662557006
1419,6946130,train,43.52388,-0.033282582000000005,43.50928879,-0.053404845
1420,4619983,train,47.48666382,-1.6623773569999998,47.47306442,-1.682499647
1421,1366749,train,45.72597504,-0.106405444,45.71192932,-0.126527712
1422,1765902,train,45.27352142,1.29388845,45.25935745,1.27376616
1423,368558,train,44.67981339,5.966475487,44.66550446,5.9463529589999995
1424,121633,train,49.32738113,3.632742167,49.3142662,3.6126198769999998
1425,6971891,train,43.03555298,-0.37805599,43.02084351,-0.39817825
1426,8803420,train,46.39028549,-0.5437951679999999,46.37640381,-0.563917398
1427,9005513,train,46.66975403,0.834040821,46.65594482,0.813918591
1428,3314069,train,43.66343689,0.058165915,43.64887619,0.038043652000000004
1429,9641855,train,44.77433777,2.312847376,44.76004791,2.292725086
1430,11200031,train,49.94632339,2.8685452939999996,49.9333725,2.848423004
1431,10381957,train,47.73997879,-1.4810074569999998,47.72644424,-1.501129746
1432,4059546,train,44.80704117,5.7343506810000004,44.79276276,5.71422863
1433,7196732,train,42.76351166,2.7031655310000002,42.74873734,2.6830432419999997
1434,9734693,train,47.22437668,5.18161726,47.21070862,5.161495209
1435,1387642,train,45.69994736,-0.193542033,45.6858902,-0.213664293
1436,5872896,train,49.53390884,5.662305832,49.52084732,5.642183781
1437,6533976,train,47.64117432,-0.40293932,47.62761307,-0.42306157899999997
1438,5414560,train,49.07016373,-1.198936462,49.05698013,-1.219058752
1439,817071,train,43.28220367,2.760837317,43.26755142,2.740715027
1440,3070689,train,43.86260605,4.594029427,43.84809875,4.573906898
1441,3044565,train,43.77419662,4.507880688,43.75966644,4.487758636000001
1442,2883041,train,48.43162918,-3.99485302,48.41827393,-4.014975071
1443,9449357,train,46.40236664,3.214486599,46.38848877,3.1943643089999996
1444,5662229,train,48.03010559,4.795072079,48.01664734,4.774950027
1445,10487003,train,44.53201294,3.44149065,44.51766586,3.4213685989999996
1446,8209245,train,46.90041733,0.023580777,46.88666916,0.003458514
1447,2694140,train,48.84897995,1.469329357,48.83573532,1.4492071869999998
1448,491766,train,44.41477203,4.180265427,44.40039825,4.160142898999999
1449,9420534,train,49.86185074,3.608397722,49.84887695,3.588275433
1450,9405050,train,45.99317169,5.001055717,45.97919083,4.980933666
1451,8756796,train,46.8585434,-1.4494766000000001,46.84477997,-1.469598889
1452,3711681,train,48.12523651,-2.1360590459999997,48.11180115,-2.156181335
1453,8739162,train,46.6017189,-1.553681254,46.58789063,-1.573803425
1454,4199957,train,43.66473389,-1.1207830909999998,43.650177,-1.14090538
1455,1406505,train,45.50901794,0.21860502699999998,45.49491501,0.198482767
1456,2908845,train,47.95375824,-3.82605958,47.9402771,-3.84618187
1457,11236225,train,43.6052475,1.8283860680000001,43.59067535,1.808263779
1458,5144690,train,44.68415833,3.360103369,44.669849400000004,3.3399810789999997
1459,1432156,train,46.05255508,0.713307261,46.03858566,0.6931849720000001
1460,3019937,train,44.15999222,4.25302887,44.145557399999994,4.232906342
1461,5653461,train,48.35539627,5.1212506289999995,48.34202194,5.1011281010000005
1462,10954839,train,43.02399445,0.149434745,43.00928497,0.129312485
1463,9065018,train,45.92354202,1.0195429329999999,45.90954208,0.999420643
1464,9074777,train,45.62429428,1.617102265,45.61021805,1.5969799759999999
1465,2259582,train,46.18586731,2.00346756,46.17193604,1.9833453890000001
1466,5551862,train,48.89778137,4.190416336,48.884552,4.170293808
1467,158644,train,49.60603333,3.7938101289999997,49.59299088,3.77368784
1468,991750,train,44.27478789999999,1.9935861830000001,44.26037598,1.9734638930000001
1469,10186062,train,48.05605316,-1.083862305,48.04260254,-1.1039845940000002
1470,7706474,train,46.6183815,4.975094795,46.60455704,4.954972267
1471,9024763,train,45.9746933,1.228311419,45.96070862,1.20818913
1472,9232453,train,47.66495514,3.6526846889999995,47.65140152,3.6325623989999998
1473,7453466,train,48.14064407,7.3365859989999995,48.12721634,7.31646347
1474,1620634,train,45.99460602,-0.17845033100000002,45.98062515,-0.19857259100000002
1475,11095048,train,49.71628189,0.7816690209999999,49.70326996,0.7615467909999999
1476,10178382,train,48.38535309,-1.191929579,48.37198639,-1.2120518679999999
1477,1452833,train,45.37924576,0.195069164,45.3651123,0.174946904
1478,4019793,train,45.34446716,4.860290051000001,45.33032227,4.840167522
1479,8230910,train,46.67468262,-0.548466384,46.66087723,-0.568588674
1480,7173223,train,43.28776169,0.294782162,43.27310944,0.274659902
1481,9161000,train,48.21468353,6.707495689,48.20127106,6.687373161
1482,6625676,train,50.63536072,2.292455673,50.62259674,2.272333384
1483,8790484,train,46.89163971,-2.093389034,46.87788773,-2.113511324
1484,3838836,train,46.94207764,1.4729226830000002,46.92833710000001,1.4528003930000002
1485,4597264,train,44.85577774,3.9917089939999997,44.84151077,3.971586704
1486,1208109,train,44.85902405,2.9264867310000002,44.84476089,2.906364441
1487,7666023,train,46.24374008,4.397208214,46.22982025,4.377086163
1488,11311265,train,46.71707535,-1.502387404,46.70327759,-1.522509694
1489,4847587,train,44.897918700000005,1.827397823,44.88366318,1.807275653
1490,4821844,train,48.00210571,2.425945282,47.98863983,2.405822992
1491,9525954,train,48.23658752,4.74665308,48.22318268,4.726530552
1492,4750554,train,46.96274185,-1.8120366330000002,46.94900894,-1.8321589230000002
1493,10968646,train,48.60353088,7.492623329,48.59022522,7.472500801
1494,6762423,train,45.75193405,3.344293118,45.73789215,3.324170828
1495,151228,train,49.80692291,3.4839811330000003,49.79393387,3.463858843
1496,9284491,train,48.31568527,3.200922012,48.3022995,3.1807997230000002
1497,1237880,train,45.20280075,2.864952087,45.18862152,2.844829798
1498,2476047,train,44.73797607,5.103643417,44.72367859,5.083521366
1499,7790756,train,48.07508087,0.40698173600000004,48.06163788,0.386859477
1500,9485410,train,45.14662933,4.393884658999999,45.13243484,4.373762608
1501,9418757,train,49.70791626,3.209635496,49.69490051,3.189513445
1502,11372103,train,48.0655365,6.217913628,48.05208969,6.197791576
1503,7306376,train,48.74945068,7.537089825,48.73618317,7.516967772999999
1504,3818342,train,47.00037384,1.560238957,46.98664856,1.540116668
1505,841349,train,43.12596512,2.680168629,43.11127853,2.660046339
1506,3941040,train,47.29473114,0.265946239,47.28108215,0.245823979
1507,5552797,train,48.75525665,3.939606667,48.74198914,3.919484377
1508,10569083,train,48.67227554,-1.1832159759999998,48.65898514,-1.203338265
1509,5440788,train,49.64001846,-1.48756516,49.62698364,-1.507687449
1510,214035,train,46.23609543,3.339172602,46.2221756,3.319050312
1511,10569583,train,48.78136826,-0.9943002459999999,48.76810455,-1.0144225359999999
1512,7037543,train,43.45082092,-0.60290432,43.43621063,-0.62302655
1513,5515690,train,49.35038757,-1.3309888840000001,49.33727646,-1.351111054
1514,4359126,train,45.38675308,4.011471748,45.37261963,3.991349459
1515,835460,train,43.12911224,2.720592737,43.11442566,2.700470448
1516,3017218,train,43.74850464,4.363521576,43.73396683,4.343399525
1517,7881920,train,45.62950897,6.802627087,45.61543274,6.782505035
1518,1313161,train,45.59903336,0.199470907,45.58494949,0.179348648
1519,8360865,train,50.0459938,3.015599489,50.03306961,2.9954772000000003
1520,9478052,train,44.34594345,4.628973961,44.33155441,4.608851433
1521,5185693,train,44.68358231,3.6417253019999998,44.66927338,3.621603012
1522,2208908,train,46.24417496,2.403577328,46.23025513,2.383455038
1523,3265122,train,43.81816101,0.53885442,43.80363846,0.51873219
1524,5435596,train,48.81060028,-1.202799201,48.79734802,-1.222921491
1525,3118343,train,43.37205505,1.501668692,43.35742569,1.4815465209999998
1526,3820519,train,46.68959808,1.125993252,46.67579269,1.1058710809999999
1527,648767,train,43.15317154,1.6549212930000001,43.13848877,1.634799123
1528,10962402,train,48.71970749,7.759602547,48.70643234,7.739480019
1529,10349775,train,45.26011658,3.907716513,45.24595261,3.8875942230000002
1530,10466286,train,44.27497864,0.8234407309999999,44.26057053,0.8033184409999999
1531,9310074,train,48.37509155,2.368632793,48.36172104,2.348510504
1532,1943905,train,48.40253067,-2.800093651,48.389171600000005,-2.82021594
1533,4112705,train,45.50712967,5.416257381,45.49302673,5.3961348529999995
1534,387317,train,44.975498200000004,6.514178276,44.96126175,6.494055747999999
1535,251903,train,46.40162277,3.0745289330000003,46.387744899999994,3.054406643
1536,7898659,train,45.910793299999995,6.057654381,45.89678955,6.03753233
1537,1901086,train,47.01152039,4.812679291,46.99779892,4.792556763
1538,4406566,train,45.60010147,3.9484100339999997,45.58602142,3.928287745
1539,10663841,train,48.46725845,6.232825756,48.45391464,6.212703705
1540,9927528,train,48.04037857,1.51658082,48.02692413,1.49645853
1541,7068978,train,43.14432144,-1.292091846,43.12963867,-1.312214017
1542,8565537,train,44.21725845,1.022417545,44.20283508,1.002295256
1543,1846174,train,47.94051743,4.517852306,47.92703629,4.497729778
1544,3478413,train,43.5070076,3.362618685,43.49241257,3.342496395
1545,7789089,train,47.97090149,-0.198752254,47.95742798,-0.218874514
1546,4040059,train,44.96513748,5.768666267,44.95090103,5.748544216
1547,6476423,train,49.55343628,2.3490495680000003,49.54037857,2.328927279
1548,6172697,train,49.16411972,6.651710033,49.15095901,6.631587982
1549,4767904,train,48.02692413,1.687080979,48.01346207,1.666958809
1550,2362554,train,44.80844116,1.173244715,44.79416656,1.153122425
1551,7294708,train,48.7882309,7.489479065,48.77497482,7.469357014
1552,1210003,train,45.04097748,2.147377729,45.02675629,2.12725544
1553,8706394,train,44.22916794,5.013991833,44.21474457,4.993869305
1554,9156150,train,48.29465103,5.747016907000001,48.28126144,5.726894855
1555,7191817,train,42.64719772,2.236041546,42.6323967,2.215919256
1556,2979961,train,42.35021210000001,8.998828888,42.33534241,8.97870636
1557,5839762,train,49.4845047,5.800107478999999,49.47142792,5.779984951
1558,7777534,train,47.60327148,0.144224524,47.58969879,0.124102257
1559,9936354,train,48.27606201,1.760114074,48.26266861,1.739991784
1560,7091740,train,43.28037262,-0.29945340800000003,43.26572037,-0.319575667
1561,11196133,train,50.15299988,1.673516512,50.140106200000005,1.653394222
1562,1055163,train,44.33752823,2.192113876,44.32313538,2.171991587
1563,9833495,train,44.66588974,0.440578729,44.651577,0.420456469
1564,11342609,train,46.10639191,1.267477989,46.09243774,1.2473557
1565,5622608,train,49.12751007,3.835671425,49.11434174,3.815549135
1566,10324854,train,47.88723373,1.091677666,47.87373734,1.0715553759999998
1567,322031,train,44.00234604,5.810438156,43.98786926,5.790315627999999
1568,2945720,train,48.1765976,-4.215658665,48.16317749,-4.235781193
1569,10637836,train,47.85252379999999,-0.8463477490000001,47.83901978,-0.8664699790000001
1570,6132603,train,48.81184006,6.468274117000001,48.7985878,6.448152065
1571,2625033,train,48.82201767,0.8945872779999999,48.80876541,0.874464989
1572,141884,val,49.19312668,3.364954233,49.17997742,3.3448319439999996
1573,808036,val,43.12983322,2.739726782,43.11514664,2.7196044919999998
1574,8400349,val,44.12067032,2.202085257,44.10622025,2.181962967
1575,7358462,val,48.60091782,7.688186646,48.58761215,7.668064117
1576,7832350,val,45.45856857,5.752407074,45.44445419,5.732284546
1577,7260597,val,49.01334,7.908363342,49.00013733,7.888241291
1578,5537741,val,48.98039246,-1.542991281,48.96718216,-1.563113451
1579,10785809,val,50.5436554,3.282039881,50.53086472,3.2619175910000004
1580,4066729,val,45.39899445,4.802258968,45.38486099,4.78213644
1581,88605,val,49.64292526,3.1986761089999995,49.62989426,3.17855382
1582,295714,val,44.38152313,6.70426178,44.36714172,6.6841392520000005
1583,2863998,val,48.42155457,-4.716739178,48.408195500000005,-4.736861229
1584,3293226,val,43.45434189,0.45342463299999997,43.4397316,0.43330237299999996
1585,4100561,val,45.38587189,5.981566906,45.37173843,5.961444855
1586,1422096,val,45.34983444,0.102273196,45.33569336,0.082150936
1587,5729977,val,48.45272446,-1.036970258,48.43937683,-1.057092547
1588,5607357,val,49.1578331,4.765428066,49.14467239,4.745305538
1589,2753849,val,48.38756179999999,1.762090325,48.3741951,1.7419680359999998
1590,1774277,val,45.41665268,2.139023542,45.40252686,2.118901253
1591,3434071,val,44.90039825,-0.065442272,44.88614273,-0.085564531
1592,4875657,val,44.92991638,1.70980835,44.91566849,1.689686179
1593,9952186,val,48.66355133,-4.312856674,48.65026093,-4.332978725
1594,1401352,val,45.63698196,0.50399977,45.62290955,0.48387754
1595,4371036,val,45.52519226,4.23353529,45.51109314,4.213413238999999
1596,8028818,val,49.87198257,0.6953409309999999,49.8590126,0.6752187009999999
1597,7688650,val,46.21677017,4.316359997,46.20284271,4.296237946000001
1598,1910603,val,48.51851654,-2.172350883,48.50518417,-2.192473173
1599,2092101,val,48.25309753,-2.6868162160000004,48.2396965,-2.706938267
1600,1740341,val,45.26220322,1.872223854,45.24803925,1.852101564
1601,5822048,val,48.04782486,-0.44012957799999997,48.03437042,-0.46025183799999997
1602,8292238,val,49.72040558,2.1162061690000002,49.70739365,2.096083879
1603,6030899,val,48.1076622,-2.511015892,48.09422684,-2.531137943
1604,9000542,val,46.74736786,0.38650015,46.73357773,0.36637789
1605,7907762,val,45.85939026,5.99037075,45.84537506,5.970248222
1606,6424643,val,49.35980606,1.966277361,49.34669876,1.94615519
1607,665526,val,48.49917221,4.531326771,48.48583984,4.51120472
1608,8816051,val,46.54614258,-1.250050664,46.53229904,-1.270172954
1609,6659923,val,50.32094955,3.045693159,50.30809784,3.0255708689999996
1610,3838218,val,47.02487183,1.403303266,47.01115417,1.383180976
1611,8600395,val,44.06021118,1.643692374,44.04574966,1.623570085
1612,10350315,val,45.26138306,4.4093356130000005,45.24721527,4.389213562
1613,1865392,val,46.95428085,4.638765335,46.94054413,4.618643284
1614,6132380,val,49.1169281,7.529005051,49.10375595,7.508882523
1615,11348771,val,45.7378273,0.910487473,45.72378159,0.890365183
1616,6373996,val,50.26826477,3.293089151,50.25540161,3.272966862
1617,973388,val,44.70931625,2.8349483010000003,44.69501495,2.8148260119999997
1618,8267408,val,46.66451263,-0.421354771,46.65070343,-0.44147706
1619,7267701,val,48.77100754,7.786911487999999,48.75774384,7.76678896
1620,11139655,val,48.4059906,3.4147210119999998,48.39263153,3.394598722
1621,3092412,val,43.48146439,1.2286707159999999,43.46686172,1.208548427
1622,10874480,val,50.56197739,2.752752542,50.54919052,2.732630253
1623,2910833,val,48.44586945,-3.902955294,48.43252182,-3.923077583
